account,date,closedPnL,size,num_trades,win_rate,long_short_ratio,Classification,frequency_group,profit_label
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,498.73528200000004,5443.1526,100,0.56,0.6447028423772609,Fear,Frequent,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,87.752181,239.9459756097561,82,0.5365853658536586,0.37142857142857144,Neutral,Frequent,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-02,696.8107239999999,92.64910686746988,83,0.4457831325301205,1.1313628899835797,Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-01-11,-0.09906000000000104,4138.285714285715,14,0.2857142857142857,1.1818181818181819,Extreme Greed,Infrequent,0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-02-12,16196.864846,3234.698113207547,53,0.5660377358490566,1.3565217391304347,Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-03-12,121.535562,3167.915254237288,59,0.23728813559322035,0.8292682926829268,Extreme Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-04-12,7591.307059,354995.35135135136,37,0.6756756756756757,0.42857142857142855,Extreme Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-05-12,2069.92634,92.98181818181818,33,0.9090909090909091,0.7245283018867924,Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-06-11,-3.41119,3894.0,3,0.0,0.6,Greed,Infrequent,0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-06-12,-123.870122,5510.222222222223,9,0.0,1.0301507537688441,Greed,Infrequent,0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-08-11,-710.786946,534.8933333333333,15,0.0,1.3529411764705883,Fear,Infrequent,0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-12,130.883691,173722.66666666666,12,0.5833333333333334,0.4967197750702905,Neutral,Infrequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-12,8544.6855,5299.684210526316,19,0.5263157894736842,0.16270218839200762,Extreme Greed,Infrequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,7639.595794,7303.290322580645,62,0.6290322580645161,0.27843915343915343,Extreme Greed,Frequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-02,88.50699399999999,898.6095238095238,21,0.5714285714285714,1.243816254416961,Greed,Infrequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-04,1334.414834,25.34,9,0.4444444444444444,0.9108910891089109,Greed,Infrequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-04,1.1031579999999999,0.646,6,0.3333333333333333,0.13487881981032665,Greed,Infrequent,1
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-04,160.127816,118941.15384615384,26,0.7307692307692307,1.205548549810845,Extreme Fear,Frequent,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-01-05,0.0,0.08376666666666666,3,0.0,3.0,Fear,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-08,0.0,16.4860535,1,0.0,4.2727272727272725,Greed,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-12,13.566929,1111176.0166666666,3,0.6666666666666666,0.5274725274725275,Greed,Infrequent,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-02-12,0.0,0.39853,1,0.0,1.3565217391304347,Greed,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-03-08,0.0,2023.32184,1,0.0,18.0,Extreme Greed,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-08,0.0,875.4988657,1,0.0,0.8823529411764706,Extreme Greed,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-09,0.0,10818.93703,1,0.0,0.0,Greed,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-06-08,215.754798,6147.454444444444,27,0.2962962962962963,2.375,Greed,Frequent,1
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-08,0.0,0.20677364727272726,11,0.0,0.5454545454545454,Fear,Infrequent,0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-01,0.0,0.5,2,0.0,1.4444444444444444,Extreme Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-01-12,0.0,459.0,1,0.0,0.5274725274725275,Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-03-12,0.0,500.0,1,0.0,0.8292682926829268,Extreme Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-05-12,0.0,67.04565666666666,6,0.0,0.7245283018867924,Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-06-12,0.0,579.7515275,20,0.0,1.0301507537688441,Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-09-12,483.662076,1507.75,8,1.0,5.352941176470588,Fear,Infrequent,1
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-10-12,0.0,52.30877,3,0.0,0.4967197750702905,Neutral,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-12,3721.345649,0.3982775,4,1.0,0.16270218839200762,Extreme Greed,Infrequent,1
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,0.0,1.5498,2,0.0,1.3243243243243243,Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-01,-9655.676981,654.9641666666666,12,0.4166666666666667,2.3448275862068964,Greed,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-01,0.0,266.73,1,0.0,0.4970588235294118,Extreme Fear,Infrequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-04,0.0,2.6800584507042253,142,0.0,1.205548549810845,Extreme Fear,Frequent,0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,863.956464,197.16993492063494,63,0.47619047619047616,2.668702290076336,Fear,Frequent,1
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,266.39774,11.193182352941179,34,1.0,0.6447028423772609,Fear,Frequent,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-02-12,0.0,5836.59,1,0.0,1.3565217391304347,Greed,Infrequent,0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-03-10,100.375782,755.2,5,0.6,1.5,Extreme Greed,Infrequent,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-03-11,0.0,64707.5,2,0.0,6.0,Extreme Greed,Infrequent,0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-04-11,540.05911,12941.5,10,1.0,0.5416666666666666,Extreme Greed,Infrequent,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-07-11,503.46257599999996,5074.0,16,0.6875,0.8688524590163934,Fear,Infrequent,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-10-11,0.0,4631.3,1,0.0,0.38095238095238093,Fear,Infrequent,0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-11,393.07947,1157.8249999999998,4,1.0,0.3357142857142857,Extreme Greed,Infrequent,1
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-11,0.0,421.45000000000005,4,0.0,1.3243243243243243,Greed,Infrequent,0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-04,0.0,0.7678,1,0.0,0.6447028423772609,Fear,Infrequent,0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-06-12,0.0,274.24444444444447,45,0.0,1.0301507537688441,Greed,Frequent,0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,1762.46,29.0,10,1.0,0.27843915343915343,Extreme Greed,Infrequent,1
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-05-10,0.0,2269.151296,1,0.0,0.3103448275862069,Greed,Infrequent,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-08,0.0,7655.26437,1,0.0,0.5934065934065934,Fear,Infrequent,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-08,0.0,5356.19957,1,0.0,43.5,Neutral,Infrequent,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-09,0.0,35870.82982,1,0.0,0.0,Extreme Greed,Infrequent,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-10,0.0,4512.64906,1,0.0,0.0,Extreme Greed,Infrequent,0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-12-08,0.0,3054.266604,1,0.0,3.9,Extreme Greed,Infrequent,0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-01-12,197.422418,37.5,4,0.5,0.5274725274725275,Greed,Infrequent,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-03-12,30.727222,416.5533333333333,42,0.023809523809523808,0.8292682926829268,Extreme Greed,Frequent,1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-04-12,910.584797,2090.8368627450977,102,0.13725490196078433,0.42857142857142855,Extreme Greed,Frequent,1
